mpid,formula
mp-1215734,Zr5Co19P12
mp-1215742,Zn1C2S2O2F2
mp-1215744,Yb3Ga3Co3O12
mp-1215749,Y4U4Al16
mp-1215750,Zr9Fe24Si3
mp-1215752,Zn6B5Ir11
mp-1215753,Y4U4B32
mp-1215757,Zr8Cr12Fe4
mp-1215759,Zr2Cu3Sb3
mp-1215776,Zr4Ga6Co2
mp-1215791,Yb4W2N4O6
mp-1215796,Zr4Co6Mo2
mp-1215806,Zn4Si8Ni12
mp-1215807,Yb8Cr2S14
mp-1215811,Zr9Al3Co24
mp-1215817,Zr4Ga2Co6
mp-1215821,Y3Zr6Co27
mp-1215827,Yb3Gd3Te6
mp-1215830,Y2V2Fe22H2
mp-1215836,Yb2Ag1Pd1
mp-1215843,Yb6Al9Ga3
mp-1215845,Yb2Ru1
mp-1215847,Yb6Al9Cu3
mp-1215851,Yb2Ti1Cu1O6
mp-1215858,Yb6Ni3Sb6
mp-1215860,Yb1Lu2Se4
mp-1215861,Yb6Fe9Cu3
mp-1215863,Yb1Er2Se4
mp-1215866,Yb4U2S6O4
mp-1215868,Yb4U2Se6O4
mp-1215869,Yb4Cd2Pd6
mp-1215876,Yb6P19Rh30
mp-1215885,Zr6Mn4Ni8
mp-1215888,Y1Tm1Te2
mp-1215890,Y1Th1N2
mp-1215891,Y2Th2
mp-1215893,Y1Sc1
mp-1215895,Y1Sb1Pd2
mp-1215900,Y1Ho1
mp-1215904,Y1Er1
mp-1215905,Y1Cu1Ge1
mp-1215908,Y4Ho4Co16
mp-1215909,Y1Bi1O2F2
mp-1215913,Y1Co1C1
mp-1215917,Zr64Ni16Mo16
mp-1215920,Y2B4Mo2
mp-1215921,Y2Ho2C8
mp-1215922,Y1Si1B1Rh3
mp-1215927,Y3Er3Sn6Pd12
mp-1215928,Y2Co8Ge2
mp-1215934,Y4Mn4Al4
mp-1215935,Y4Si4Pd4
mp-1215937,Y4Al4Fe4
mp-1215943,Y4Mn4Fe4
mp-1215945,Y2Ga6Cu2
mp-1215953,Y4Mn4Co4
mp-1215957,Y4Co4Ni4
mp-1215958,Y4Fe4Co4
mp-1215959,Y2Cu2Ge2
mp-1215962,Yb2In14Cu10
mp-1215968,Y1Be1Cu4
mp-1215970,Y2Co4B8Rh4
mp-1215977,Y2Mg2Co4Ni4
mp-1215980,Y4Fe4Cu4
mp-1215981,Y2Er2Ni4
mp-1215983,Y1Th1Co10
mp-1215985,Y2Er2Al4O12
mp-1215986,Yb12Mn9
mp-1215987,Y4Fe4Ni4
mp-1215995,Y4In4Pd4Au4
mp-1216005,Y1Ag1Sn2
mp-1216009,Y2Lu2Ga12
mp-1216012,Y2Th2Re8
mp-1216013,Yb8Cr2Se14
mp-1216016,Zr6V4Ni8
mp-1216017,Y2Al14Cu10
mp-1216018,Y8Th8C24
mp-1216019,Yb2Fe4Si9
mp-1216029,Y2Cr2Fe22
mp-1216045,Zr8Mn8Ga8
mp-1216047,Y6As3S3
mp-1216053,Y2Er6V8O32
mp-1216054,Y3Ge1S2
mp-1216056,Y6P3S3
mp-1216057,Y6Ni3Ru9
mp-1216060,Y2U1Se3
mp-1216066,Y6Co3Ru9
mp-1216070,Y6Mn9Co3
mp-1216081,Y2Ga3Cu1
mp-1216086,Zr9Co24Si3
mp-1216091,Y2Ga3Ni1
mp-1216092,Y2Mn4Si2Ge2
mp-1216095,Y6Mn9Fe3
mp-1216102,Y2Ge3
mp-1216105,Y4Ga12Ni4Ge4
mp-1216106,Y6S2O2F10
mp-1216107,Y8Mn4Sb4O28
mp-1216110,Y6Al3Fe9
mp-1216111,Y4Er8Al36
mp-1216123,Y6Al9Fe3
mp-1216133,Yb4Zr1Co33
mp-1216145,Y2Fe4Si9
mp-1216158,W1C1O2
mp-1216189,W3N3O3
mp-1216194,Y14Mg6Ge16
mp-1216196,Y6Ga16Ni6
mp-1216207,Y1Er3Fe34
mp-1216214,Y2Co5Cu5
mp-1216217,W4C3O1
mp-1216220,Y4Er8Fe46
mp-1216223,Zr12Fe8Sb12
mp-1216231,V2W2
mp-1216236,V3Pt3
mp-1216241,V4Re4Mo4
mp-1216245,V3Si3Ge3
mp-1216252,Y2In3Pb3
mp-1216260,V2W4C6
mp-1216264,V1Ru3
mp-1216266,U2Cr2Cu2Si4
mp-1216269,W2C1O1
mp-1216270,V3Pt9
mp-1216280,U4Cr4Co4
mp-1216281,V8Si8W8
mp-1216282,W4C6O6
mp-1216290,V3Pd9
mp-1216296,V3Pd12
mp-1216297,Yb14Hg51
mp-1216306,U2Co2Cu2Ge4
mp-1216307,V8Si8Ni8
mp-1216308,U4Cr4Fe4
mp-1216310,V2Mo2As4
mp-1216312,V1Os1
mp-1216313,V3Ni3
mp-1216314,V1Ni3
mp-1216318,Y9Th9Mn69
mp-1216320,U2Co2Cu2Si4
mp-1216321,U4Co4Ni4
mp-1216322,W2N4O4F8
mp-1216325,V1Ga1
mp-1216326,U8Al8Fe8
mp-1216327,V3Fe9Si12
mp-1216337,Y3Mn3Ga2Ge1
mp-1216344,V1Ga1Cu2O4
mp-1216345,U4Al4Au4
mp-1216347,V2Fe2
mp-1216349,V2Cr2Fe4
mp-1216350,Y6Cu15P16
mp-1216351,V1Ga1Ni6
mp-1216352,V2Fe6
mp-1216354,V2Cr2P4
mp-1216355,V2Cr2Sb2O12
mp-1216360,V3Fe3Cu6O12
mp-1216365,Y14Ag51
mp-1216368,V1Cr1Se2
mp-1216374,U2Co2Ni2Ge4
mp-1216375,V1Cr1B4
mp-1216380,Y12Sc12Ti6Co60
mp-1216382,V8Cr8Si8
mp-1216383,V3Cr3C6
mp-1216386,Y4Fe4Co12B3C1
mp-1216387,V1Cu1P2S6
mp-1216390,V4Cr4C4
mp-1216391,V3Au3
mp-1216395,V1B4Os1
mp-1216396,V4Fe4Co4O16
mp-1216398,V2Cr2B4
mp-1216404,V2Cl4O2
mp-1216405,V3Co9
mp-1216407,V2B4Ru2
mp-1216408,Zr4Ti6Pb10O30
mp-1216414,V8Cr8Co8
mp-1216420,V2Cr2Ge2C2
mp-1216423,V1Ag3Hg1O4
mp-1216424,V3Co3Ni3Pd3
mp-1216425,V8Co8Si8
mp-1216426,U2Al14Ga2Fe8
mp-1216427,V6Si1Os1
mp-1216431,V2Cr2Cu4O8
mp-1216436,V6Ga1Ge1
mp-1216437,V6Ge1Os1
mp-1216439,V6Co1Ni1
mp-1216443,V6Fe1Ni1
mp-1216444,V16Os4
mp-1216445,V9Cr3B8
mp-1216447,V12H3C9
mp-1216449,V16Ru4
mp-1216450,V6Ga1Sb1
mp-1216453,V6Si1Ge1
mp-1216454,V16Ir4
mp-1216457,V6Co1Rh1
mp-1216459,V3Ga6Fe3Co12
mp-1216460,V6Co1Ir1
mp-1216466,V12W3C15
mp-1216470,V10Fe10Si12
mp-1216475,V3Re1B4
mp-1216480,V6Ga2
mp-1216481,V9Cr9Si6
mp-1216486,V6Rh10
mp-1216488,V9Cr3Ga3Se24
mp-1216502,Y8Ga12Fe2Ge12
mp-1216505,V24Ga28
mp-1216513,V9Ga4Fe3
mp-1216519,Tl3Hg3
mp-1216521,V2Ni1P1
mp-1216524,Tm2Ga3Cu1
mp-1216526,Tl1Sb1S2
mp-1216527,Tl3In3
mp-1216528,Tl1Bi1S2
mp-1216529,Tm6Sb3Te3
mp-1216530,Tl3Pb3
mp-1216531,Tm1Al1Ga1
mp-1216532,Tl1Bi1Te2
mp-1216534,U2Se1S1
mp-1216535,Tm1Cu1Ge1
mp-1216536,Tm1Pa1O4
mp-1216537,V2C1N1
mp-1216538,U2Nb2
mp-1216539,Tm2Si4Pt4
mp-1216540,Tm3Ag3S6
mp-1216543,Tl12V4Se8S8
mp-1216545,Tl3Bi1
mp-1216546,Tm6C3
mp-1216550,Tl1Bi1F4
mp-1216551,Tm4Al4Cu4
mp-1216552,U2Si4Ru2Rh2
mp-1216555,U2As1P1
mp-1216558,Tl6In2
mp-1216559,Tl2Co2Ni2Se4
mp-1216560,Tl12Sn3
mp-1216563,V2Cr4Si12
mp-1216565,Tm3Be3Cu12
mp-1216566,Tl8Pd8Pb8
mp-1216569,Tl4Br1Cl3
mp-1216572,V10Cr10Ge12
mp-1216576,V8Cr8Fe4
mp-1216577,V4Cr2Te8
mp-1216578,Tm3Bi3Te9
mp-1216580,U2Sb4Pd1
mp-1216581,V8Fe4Si4
mp-1216582,U6Al9Si3
mp-1216584,U4Mn4Fe4
mp-1216588,Tl3In3F18
mp-1216589,U2Al6Pd3Pt1
mp-1216590,Tm3Mg1
mp-1216599,U2Cu2Si4Ni2
mp-1216602,Tl4Pd18Pb2
mp-1216604,Tm1Al1Co4
mp-1216605,Tm4Fe4Cu4
mp-1216609,U2Si3Ru1
mp-1216610,Tm1Al1Cu4
mp-1216611,Tl1In3
mp-1216613,U2Si3Ge3
mp-1216615,Tl2Co2Ni2S4
mp-1216617,Tl4Ga2Cu6Se8
mp-1216620,U2Si3Rh1
mp-1216621,Ti2W2
mp-1216624,U1Hg3
mp-1216625,Ti1O1F2
mp-1216627,U3Ta3C6
mp-1216629,Tm4Ga4Ag4
mp-1216630,U8Si2N6
mp-1216631,Tm2U2Te8
mp-1216632,Tm4Ni4Ge4
mp-1216633,U1Ru2Rh1
mp-1216636,Tl8Cu8Sn4Te16
mp-1216637,U2Re2Si4Ru2
mp-1216638,Tm1Al1Ni4
mp-1216639,U2Al3Si3
mp-1216640,Ti1Zn1Ga2
mp-1216642,Tl2Fe2Cu2Se4
mp-1216644,V2N1O1
mp-1216646,Ti2V2
mp-1216650,U4Fe4Co4
mp-1216653,U3Nb3C6
mp-1216654,U2Ni1Sb4
mp-1216656,U2Al3Sn3
mp-1216660,U4Mn4Co4
mp-1216661,Ti1Zn1Cu2
mp-1216662,U2As1Se1
mp-1216664,Tm8Al8Fe8
mp-1216665,Tm12Ga8Ge12
mp-1216667,Ti1V1B4
mp-1216670,Ti1V1As2
mp-1216672,Ti1Zn1Ni2
mp-1216673,U6C3S3
mp-1216676,Ti2P4W2
mp-1216678,Ti1Mo1P2
mp-1216685,Tm2Al14Fe10
mp-1216687,Ti3V3H12
mp-1216688,U6As3S3
mp-1216691,Ti3V3C6
mp-1216693,V4Cr4Ga2Se16
mp-1216695,Tm1Mn1In1
mp-1216696,U1Ga2Cu3
mp-1216698,Ti1Se1S1
mp-1216699,Tl3In5Se8
mp-1216700,V10Si3Ge3
mp-1216701,U4Cr4Ni4
mp-1216702,U1F3
mp-1216703,Tl1V6P1Se7
mp-1216706,U2P1S1
mp-1216708,V18Ni12
mp-1216709,Ti2Nb2B4
mp-1216710,U4Cr7Si1
mp-1216711,Ti3Mo3C6
mp-1216712,U4Mn4Al4
mp-1216714,Ti2Nb2Al2C2
mp-1216715,Ti1Nb3Al2C2
mp-1216716,U6Al9Ga3
mp-1216717,Ti3V3C3N3
mp-1216723,U4B3C5
mp-1216724,V2Fe4S8
mp-1216725,U2Pt4Au6
mp-1216728,Ti2Mn2Sb2
mp-1216729,U2Cu6Pd4
mp-1216732,Ti1Nb1N2
mp-1216737,U4Ni4Ge4
mp-1216738,U2As1Se1
mp-1216739,Ti1P4W3
mp-1216744,U2Al16Cu8
mp-1216746,Tm2In1Ag1
mp-1216749,Ti1Ni2Sn1
mp-1216750,Tl2Cu14Se8
mp-1216751,Ti2Nb2Ga2O12
mp-1216755,U2Co1Si3
mp-1216758,U2Pd3Rh3
mp-1216761,Ti2V2S4
mp-1216764,Ti1V1Se4
mp-1216765,V6Co27W3
mp-1216767,Ti3V3N6
mp-1216771,U3Al3Co1Ru2
mp-1216772,V6Co27Mo3
mp-1216773,Zr8Ni61B18
mp-1216774,U2Cu2Ni2Ge4
mp-1216777,U2As3Se1
mp-1216780,U2Mn2Fe2Si4
mp-1216782,V4Ga2Fe2
mp-1216791,Tm8Al8Co8
mp-1216793,U3Ni3P6
mp-1216796,Tm2Ti1Cu1O6
mp-1216797,Ti2Tl4Te6O24
mp-1216798,Ti2Nb2Fe2O12
mp-1216801,U6Al9Fe3
mp-1216803,U2Cu3Ni1Ge4
mp-1216808,Ti2Nb2Cr2O12
mp-1216810,U6Mn3Al9
mp-1216814,U1O1F3
mp-1216819,Tm2U2Te12
mp-1216820,U2Cu1Si3
mp-1216827,Tm1In2Sn1
mp-1216828,U6C3N3
mp-1216831,U8Si20Ru8Rh4
mp-1216833,Ti2Nb2Sb2O12
mp-1216839,Tl4Cr4Ni4F24
mp-1216845,U1Cu1Si1
mp-1216846,U2Fe1Si3
mp-1216847,Tl2Fe1Cu3Se4
mp-1216850,Ti2Cu2Ni2
mp-1216852,U4Co40Si8
mp-1216855,Ti1Cu2Sn1
mp-1216856,Ti1Mn2V1As4
mp-1216857,U4B3Ru12
mp-1216859,Ti2Cr2Sb2O12
mp-1216860,Tl2Bi2Pb2S6
mp-1216867,Ti3Mn3Si12
mp-1216876,Ti1Ga1Ni6
mp-1216877,Tl2V9Cr1S16
mp-1216878,U12Ni12Sn8Sb8
mp-1216879,U2Si3Ni1
mp-1216881,U2Al18Fe6
mp-1216885,U4Ni2Ge4Pd2
mp-1216888,U3Al3Co1Rh2
mp-1216890,Ti3Ni3
mp-1216893,U7Mo1
mp-1216894,Ti1Cu1Ni2
mp-1216898,U4Ti4Fe4
mp-1216899,Ti4Cu4Sn4S16
mp-1216901,Tm12Ga34Pd10
mp-1216903,Ti1Cr1S2
mp-1216910,U6O14
mp-1216916,Ti1Cu2Ni1O4
mp-1216917,Ti1In1Ni2
mp-1216918,U6Ga12Cu36
mp-1216922,Ti1In1Cu2
mp-1216924,Ti3Cu6Ni3O12
mp-1216929,Tm5Co19P12
mp-1216938,Ti1Cu3O4
mp-1216942,Tm5P12Ir19
mp-1216945,Ti1In1Pt2
mp-1216946,Ti8Mn8Cr8
mp-1216948,U4Si14Ni4
mp-1216950,Ti4Co4Ni4Sn4
mp-1216958,U2Al12Fe12
mp-1216963,Ti1Cr1As2
mp-1216966,Ti1Cr1B4
mp-1216970,Ti2Ga2Cu2
mp-1216975,Ti2Cr6Te8
mp-1216977,V8Fe4Ge4
mp-1216991,Ti4Co4Cu4S16
mp-1216993,U2Co3Cu1Ge4
mp-1216996,Ti1Co2Sn1
mp-1217007,Tm12Co9
mp-1217009,Ti1Al2Zn1
mp-1217010,Ti4Be16Nb4
mp-1217014,Ti1Au1
mp-1217015,Ti1Al2V1
mp-1217016,Ti1Al1Co2
mp-1217020,Ti1Al1Fe2
mp-1217021,Ti1Al1Ni2
mp-1217022,Ti1Al1Au2
mp-1217023,Ti2B4W2
mp-1217024,Ti6Pt1Au1
mp-1217028,Ti2B4Mo2
mp-1217030,Ti2Bi4O8F4
mp-1217032,Ti2Al2V4
mp-1217033,Ti2Al6Ge2
mp-1217037,U1Fe5Si2Ni5
mp-1217040,Ti1Al1Pd2
mp-1217042,Ti2Al2V2C2
mp-1217043,U4Cu10Ni10
mp-1217044,Ti1Al1Ni6
mp-1217046,U2Cu3Si4Ni1
mp-1217047,Ti1Al1Cu2
mp-1217049,Ti1Al2Cr3C2
mp-1217050,U2In3Sn3
mp-1217055,Ti4Al4Fe4O20
mp-1217063,Ti7B8Ir2Rh4
mp-1217064,Ti8Co8Ni16
mp-1217065,Ti8Cu3Ni1
mp-1217067,Ti2Re1Os1
mp-1217070,Ti2Re1Pt1
mp-1217072,Ti3Al1
mp-1217075,Ti3Zn1Hg4
mp-1217076,Ti4Al2Ge6
mp-1217077,Ti4Si12W2
mp-1217078,Ti2Co1Ni1
mp-1217079,Ti4Si12Mo2
mp-1217081,Ti3Al5
mp-1217082,Ti6B8Mo6
mp-1217083,U8Co4Se8S12
mp-1217085,Ti3Mn3Ni12Sn6
mp-1217087,Ti2Al1Cr1
mp-1217091,Ti6Nb2
mp-1217093,Ti8Nb4Al4
mp-1217094,Ti9Nb9Sn6
mp-1217095,Ti3B4Mo1
mp-1217096,Ti2Fe1Cu1
mp-1217097,Ti2Ni1Pd1
mp-1217098,Ti4Cu1Ag1
mp-1217100,Ti3Mo1As4
mp-1217102,Ti3Nb1Al2C2
mp-1217103,Ti12C9N3
mp-1217110,Ti16Ru4
mp-1217115,Ti9W3C12
mp-1217116,Ti3Se1
mp-1217117,Ti16V4
mp-1217120,Ti6Fe3Ni3Sb6
mp-1217122,Ti9W3C9N3
mp-1217126,Ti8Fe4P6
mp-1217130,Ti2Cu1Ni1
mp-1217134,Ti3V1S4
mp-1217136,Ti16Al30Rh14
mp-1217137,Ti4Cr2Te8
mp-1217141,Ti4Al2C1N1
mp-1217145,Ti4As8W6
mp-1217156,Ti16Cr4
mp-1217158,U4Pd10Au10
mp-1217161,Ti16Fe4
mp-1217162,Ti4Co6Si2
mp-1217169,Ti12Cr3C15
mp-1217186,Ti3Sn5S12
mp-1217194,Ti4Ag2Bi2O12
mp-1217195,Ti10Nb10Ge12
mp-1217200,Ti8Mn12V4
mp-1217201,Ti8Mn10V6
mp-1217211,U12Si4Pt20
mp-1217219,Ti4Sb4Pb8O26
mp-1217222,Ti24Co12Ni12
mp-1217224,Ti4Co5Ni1
mp-1217229,Ti2Si12Mo4
mp-1217232,U12Cu6Ni6Sb16
mp-1217233,U2Sn3Pb3
mp-1217238,Ti2Bi16W2Br4O32
mp-1217239,Ti4Fe2B4Ru8Rh2
mp-1217249,U4Cu8Si8Ni32
mp-1217250,Ti10Ga3Sb3
mp-1217255,Ti13Sb3
mp-1217257,Te1Pt1Se1
mp-1217261,Th1U1Te2
mp-1217263,Te1Pd1Se1
mp-1217265,Th1U1S2
mp-1217267,Th3Hg3
mp-1217269,Te2Se4
mp-1217271,Th2P1N1O1
mp-1217274,Th1Hg3
mp-1217275,Ti4Fe2B12Os12Rh6
mp-1217278,Th4Si6Pt2
mp-1217280,Th8Si2Ge2
mp-1217282,Th8Ag2Pd2
mp-1217284,Th1U1N2
mp-1217290,Th8Al2Ge2
mp-1217294,Th2Cu1Si3
mp-1217297,Th2Co1Si3
mp-1217298,Th15C3
mp-1217299,Th4Mn2Si6
mp-1217300,Th2Al4Fe6
mp-1217304,Th1Mn2Co3
mp-1217305,Th1Al2Ni3
mp-1217306,Th2Si3Ni1
mp-1217307,Th1Fe1Co4
mp-1217310,Th4Mn4Al4
mp-1217317,Th1Mn1Co4
mp-1217318,Th1Mn3Ni2
mp-1217320,Te4As8
mp-1217321,Th4Fe2Si6
mp-1217327,Th1Mn2Ni3
mp-1217328,Th2Mn6Al4
mp-1217331,Th4Ir4Os4
mp-1217336,Th1Fe2Ni3
mp-1217337,Tc2W2
mp-1217339,Ti12In6Co3Ni3
mp-1217340,Th4U4B32
mp-1217341,Th1U1Al6
mp-1217342,Th1Fe1Ni4
mp-1217349,Th1Fe4Ni1
mp-1217351,Th1Zn11
mp-1217354,Th1U1Sb4
mp-1217355,Th2Zr1U1O8
mp-1217356,Th2Co4Ni6
mp-1217359,Th1U1Cu4Si4
mp-1217361,Ti4Fe2B4Ru4Rh6
mp-1217366,Ti16Nb16Ni16C8
mp-1217368,Th1Fe3Co2
mp-1217370,Ti1Nb3Ni12
mp-1217372,Th1U1Mn4Si4
mp-1217374,Te2Mo1W1Se2
mp-1217376,Tc2W4C2
mp-1217378,Te2Pb6Cl4O8
mp-1217382,Th1Fe4Co1
mp-1217393,U6Co4Ni8
mp-1217394,Th2U2Re8
mp-1217396,Th2Pb2I12
mp-1217402,Tb1Zn1Si1
mp-1217405,Th2Fe4Co6
mp-1217407,Tc3Os1
mp-1217408,Tc1Ni1
mp-1217409,Tc1Ir1
mp-1217414,Tc3Pd1
mp-1217416,Tb1Zr3
mp-1217419,Tc3Mo1
mp-1217420,Th6Os4Ru8
mp-1217421,Tb1Zn1Cu1As2
mp-1217422,Tc1Rh1
mp-1217428,Tc3Pt1
mp-1217430,Y20Cu6Pb9Se42
mp-1217433,Tb2U2Te8
mp-1217437,Te4Pt4Pb4
mp-1217442,Tb2Y2Ni4
mp-1217449,U2Fe10Co10Si4
mp-1217450,Ti4In6Fe2O20
mp-1217453,Te2Pb6Br4O8
mp-1217457,Th4U1Te5
mp-1217458,Tb2U2Te12
mp-1217461,Te4As2I2O1
mp-1217463,Th2In3Sn3
mp-1217467,Tb1Lu1
mp-1217468,Tb1Ho1
mp-1217469,Tb1Te2
mp-1217470,Tb4Ho4Al16
mp-1217471,Tb1Pa1O4
mp-1217472,Tb2Sc2Si4
mp-1217473,Tb4Ho4Fe16
mp-1217475,Tb2Th2Re8
mp-1217476,Tb2Si4Ir2Rh2
mp-1217477,Tb4Pr4Fe16
mp-1217478,Tb2Si4Ru2Rh2
mp-1217480,Ti24In3Co9Ni3Sn9
mp-1217481,Tl8P8N8O18
mp-1217482,Tb4Ho4Co16
mp-1217483,Tl8Mo24Br56
mp-1217484,Tb4Nd4Fe16
mp-1217485,Tb4Mn4Al4
mp-1217486,Tb4Mn4Fe4
mp-1217487,Te1As2O4
mp-1217488,Te4W4N4O2
mp-1217492,Tb4Nd4Co16
mp-1217499,Tb4Pr4Mn16
mp-1217510,U6P13Rh20
mp-1217515,Ti13Pb3
mp-1217531,Th2U6Re16
mp-1217537,U6Si19Pt30
mp-1217542,Tb4Fe4Cu4
mp-1217544,Tb1Fe1Ni4
mp-1217551,U24Ga16Ge24
mp-1217555,Ti8Nb4Ni36
mp-1217556,Tb1Er1Te2
mp-1217557,Tb1Al1Ga1
mp-1217558,Tb4Dy4Al16
mp-1217560,Tb1Ce1O4
mp-1217565,Tb2Al2Co8
mp-1217569,Tb4Al4Cu4
mp-1217570,Tb1Cu2Ni3
mp-1217572,Tb3Dy9Al24
mp-1217576,Tb3Bi3Te9
mp-1217579,Tb1Al1Cu4
mp-1217580,Th14Au51
mp-1217583,Ti8V4Ni36
mp-1217584,Tb2Cu2Ge2
mp-1217586,Tb1Cu1Si1
mp-1217587,Tb1Be1Cu4
mp-1217588,Tb2Co4Ni6
mp-1217589,Tb1Cu1Ni4
mp-1217595,Tb1Al1Ni4
mp-1217615,Tb1Ag1Sn2
mp-1217618,Tb1Gd1Al6
mp-1217621,Tb3Pr1
mp-1217627,Tb4Cu1Pt3
mp-1217629,Tb3Mg1
mp-1217630,Tb3Sm1Ni4
mp-1217635,Tb6S2O2F10
mp-1217636,Tb6Si6Ni2
mp-1217639,Tb8Ce2S14
mp-1217643,Tb6Al6Fe12
mp-1217645,Tb8Cu10P14
mp-1217650,Tb6Ge3Se14
mp-1217660,Tb4Ni3Bi8
mp-1217670,Tb2Zn1Ag1
mp-1217674,Tb4Si2Ge2
mp-1217675,Tb2Zn1Sb4
mp-1217680,Tb2Ag1Pd1
mp-1217682,Tb2Hf1Al9
mp-1217683,Tb6Al9Pt3
mp-1217685,Tb2Si3
mp-1217686,Tb6Al9Co3
mp-1217689,Tb2Al1Cu1
mp-1217691,Tb9Dy3Al24
mp-1217692,Tb6Mn9Al3
mp-1217693,Tb6Co9Ni3
mp-1217695,Tb6Mg15Ag3
mp-1217696,Tb6Al3Fe9
mp-1217699,Tb2In1Ag1
mp-1217701,Tb4Cu2Pt2
mp-1217703,Tb3Al3Ni1Pd2
mp-1217705,Tb2Ge3
mp-1217706,Tb6Ce3
mp-1217710,Tb6Fe3Co9
mp-1217712,Tb2Ni1Sb4
mp-1217716,Tb3Ce1
mp-1217718,Tb4Al2Fe2O12
mp-1217719,Tb2Fe4Si9
mp-1217721,Tb6Al8Fe4
mp-1217728,Tb2In3Sn3
mp-1217731,Tb8Cr4Sb4O28
mp-1217737,Tb4Cu7Sn11
mp-1217743,Tb12Co9
mp-1217750,Tb2In3Cu1
mp-1217751,Tb12Cu4Se24
mp-1217759,Sr1Ta1N1O2
mp-1217764,Ta2C1N1
mp-1217767,Sr1W1N1O2
mp-1217768,Ta2Pd3Ru3
mp-1217770,Ta2Ag1S4
mp-1217775,Ta4Co6Si2
mp-1217780,Ta4Co6Ge2
mp-1217788,Ta10Al6B1
mp-1217791,Ta4Cr6Cu2
mp-1217794,Ta10Se1S3
mp-1217796,Tb4Ti4Fe44H2
mp-1217811,Ta2W2
mp-1217812,Ta2V2
mp-1217816,Ta3V3H12
mp-1217818,Ta1V1B4
mp-1217819,Ta1Ti1W1C3
mp-1217820,Ta1V1N2
mp-1217821,Ta1W1Se4
mp-1217822,Ta3V3C6
mp-1217824,Ta3V3C3N3
mp-1217826,Ta3W3C6
mp-1217827,Ta4V4Cu4
mp-1217829,Ta1Ti1Se4
mp-1217830,Ta4Tl4W4O24
mp-1217831,Tb10Si3Sb3
mp-1217832,Ta1Ti1Ni6
mp-1217836,Ta3V3Si12
mp-1217845,Ta4W4O28
mp-1217850,Ta8V8Co8
mp-1217851,Tb6Cu18Te18
mp-1217858,Ta4Ti4Tl4O20
mp-1217863,Tb2In12Cu12
mp-1217864,Ta8V8Ni8
mp-1217865,Ta19Ni18Mo2
mp-1217876,Tb20In40Rh19
mp-1217878,Tb14Au51
mp-1217887,Ta2Ti2
mp-1217888,Ta1O2F1
mp-1217889,Ta4Ti4Be16
mp-1217890,Ta1Se1S1
mp-1217891,Ta1Ti1Al6
mp-1217892,Ta2Nb2
mp-1217893,Ta1Nb1Al6
mp-1217894,Ta2Re2
mp-1217895,Ta2Mo2
mp-1217896,Ta3Pd3
mp-1217897,Ta4Mo4W4
mp-1217898,Ta1Ti1B4
mp-1217900,Ta3Si3Ge3
mp-1217901,Ta4Nb4W4
mp-1217902,Ta4Nb4Mo4
mp-1217903,Ta1Mo2C3
mp-1217905,Ta4Nb4V4
mp-1217906,Ta1Os3
mp-1217907,Ta1Nb1Ag2O6
mp-1217908,Ta2Ru2
mp-1217909,Ta2Ti2Al2C2
mp-1217910,Ta1Mo1S4
mp-1217912,Ta1Ru3
mp-1217914,Ta1Ti1N2
mp-1217916,Ta2Ti2Ga2O12
mp-1217919,Ta3Mo3C6
mp-1217920,Ta3Ti3C3N3
mp-1217921,Ta1Ga1Ni6
mp-1217922,Ta1Re1Se4
mp-1217923,Ta1Ni6Mo1
mp-1217924,Ta3Nb3C6
mp-1217930,Ta2Ti2Cr2O12
mp-1217932,Ta3Nb3N6
mp-1217933,Ta3Nb3C3N3
mp-1217934,Ta2Ti2Fe8
mp-1217935,Ta2Fe8W2
mp-1217938,Ta4Mn4N4O8
mp-1217941,Ta2Fe8Si2
mp-1217942,Ta3Nb3Te12
mp-1217954,Ta39Ni39
mp-1217958,Ta1Cr1B4
mp-1217959,Ta2Cu2S4
mp-1217961,Ta1Au1
mp-1217964,Ta2B4Mo6C4
mp-1217965,Ta2B4Mo2
mp-1217966,Ta3Al3Si3
mp-1217967,Sr1P1Pt1
mp-1217968,Ta4Se1S1
mp-1217969,Sr1Sm1Cl2F2
mp-1217970,Sr1Si1Ni1
mp-1217972,Sr2Pr2Mn2O8
mp-1217973,Sr2Pr2V2O8
mp-1217974,Ta1B4W3
mp-1217975,Ta3Ti1B4
mp-1217976,Ta6V3C6
mp-1217977,Sr2Nd2V2O8
mp-1217979,Sr1Si1Ge1
mp-1217980,Ta2Be8Mo2
mp-1217983,Ta1Co6Mo1
mp-1217984,Ta3N1
mp-1217985,Ta6Mn3V9
mp-1217987,Ta12Co8Mo4
mp-1217988,Ta6Ru2
mp-1217989,Ta8Co2Ni2
mp-1217990,Ta4Cr2Si12
mp-1217992,Ta6B8W6
mp-1217994,Ta2Zn1S4
mp-1217995,Ta8Al8Zn8
mp-1217997,Ta3Al1B8
mp-1217999,Ta2Cr8Si2
mp-1218000,Ta12C9
mp-1218004,Ta4V6Ge2
mp-1218008,Ta4Cr6Si2
mp-1218015,Ta4Co4Ni8
mp-1218018,Ta4Ga2Ni6
mp-1218019,Sr3Pb3S6
mp-1218020,Ta2Fe1S4
mp-1218022,Ta8Cr8Co8
mp-1218023,Ta12W3C15
mp-1218024,Ta6Ti6Nb3C15
mp-1218026,Ta4Pd9Rh3
